name,address,rating,reviews,price,cuisines,lon,lat,zone,subzone
Shiraz,"3A River Valley Rd #01-06, Clarke Quay Singapore 179020 Singapore",2.5,12,$$$$,"['Persian/Iranian', 'Bars']",103.8449201,1.289610958,SINGAPORE RIVER,CLARKE QUAY
Shiraz Lazziz,1 Vista Exchange Green #02-20 The Star Vista Singapore 138617 Singapore,4.0,1,,['Persian/Iranian'],103.78844,1.306842,QUEENSTOWN,ONE NORTH
Nasrin,58 Arab St Singapore 199755 Singapore,2.0,1,,['Persian/Iranian'],103.8594899,1.30111,ROCHOR,KAMPONG GLAM
Alt Pizza,9 Temasek Boulevard #01-602 Singapore 038989 Singapore,4.0,29,$$,"['Pizza', 'Bars']",103.8591611,1.294360623,DOWNTOWN CORE,MARINA CENTRE
Peperoni Pizzeria,56 Zion Road Singapore 247781 Singapore,3.5,20,$$,['Pizza'],103.8310928,1.29276,TANGLIN,CHATSWORTH
Extra Virgin Pizza,8 Marina View #01-04 Asia Square Tower One Singapore 018960 Singapore,4.0,11,$$,['Pizza'],103.851074,1.280123,DOWNTOWN CORE,CENTRAL SUBZONE
Pizzaface,"302 Beach Rd #01-03, The Concourse Singapore 199600 Singapore",4.5,5,$$,['Pizza'],103.8614143,1.300859097,DOWNTOWN CORE,NICOLL
Timbre Substation,45 Armenian St Singapore 179936 Singapore,3.5,10,$$,"['Bars', 'Pizza']",103.84913,1.2945,MUSEUM,BRAS BASAH
Knicker+Bockers,"10 Collyer Quay #B1-10, Ocean Financial Centre Singapore 049315 Singapore",4.0,6,,['Pizza'],103.85189,1.28314,DOWNTOWN CORE,RAFFLES PLACE
California Pizza Kitchen,442 Orchard Rd #01-18 Singapore 238879 Singapore,3.0,17,$$,['Pizza'],103.8284994,1.3076475,ORCHARD,BOULEVARD
Peperoni Pizzeria,95 Frankel Ave Singapore 458221 Singapore,3.0,12,$$,['Pizza'],103.91928,1.31484,BEDOK,FRANKEL
Kevin Bakery,"121 Meyer Road,  The Makena Condo #01-07 Singapore 437932 Singapore",4.5,4,$,['Pizza'],103.8944092,1.2977,MARINE PARADE,MOUNTBATTEN
Sarpino's Pizzeria,No 231 Jalan Kayu Singapore 799455 Singapore,4.5,3,,['Pizza'],103.8728027,1.39604,SENGKANG,FERNVALE
Blue Label Pizza &amp; Wine,28 Ann Siang Rd #B1-01 Singapore 069708 Singapore,5.0,2,,"['Pizza', 'Wine Bars']",103.845754,1.280854972,OUTRAM,CHINATOWN
Alt Pizza,"60 Robertson Quay #01-05, The QuaySide Singapore 238252 Singapore",3.5,5,$$,['Pizza'],103.83919,1.29026,SINGAPORE RIVER,ROBERTSON QUAY
Pizza Express,"12 Scotts Road Unit B1 08/09, Scotts Square Singapore 228212 Singapore",3.5,6,$$,['Pizza'],103.8329786,1.3068332,ORCHARD,BOULEVARD
Rocky's Pizza,Blk 106 Clementi St 12 #01-60 Singapore 120106 Singapore,3.5,6,$$,['Pizza'],103.7696991,1.32198,CLEMENTI,SUNSET WAY
Plank Sourdough Pizza,1 Swan Lake Ave Singapore 455700 Singapore,3.5,5,$$$,['Pizza'],103.9241887,1.320919512,BEDOK,FRANKEL
Crust Gourmet Pizza Bar,34b Lorong Mambong Singapore 277691 Singapore,2.5,9,,['Pizza'],103.7945709,1.31172,QUEENSTOWN,HOLLAND DRIVE
Alt Pizza,117 East Coast Rd Singapore 428805 Singapore,3.5,3,$$,['Pizza'],103.90453,1.30594,MARINE PARADE,KATONG
Domino's Pizza,301 Tanjong Katong Road Singapore 437084 Singapore,3.5,3,$$,['Pizza'],103.895922,1.3063636,MARINE PARADE,KATONG
Plonk on Maju,7 Maju Avenue Singapore 556685 Singapore,3.5,3,$$,"['Wine Bars', 'Tapas/Small Plates', 'Pizza']",103.8656229,1.365133641,SERANGOON,SERANGOON GARDEN
New York Pizza Factory,"18 Cross Street China Square Central, #01-18 Singapore 058746 Singapore",3.5,3,$,['Pizza'],103.8659973,1.309218731,KALLANG,KAMPONG BUGIS
Crust Gourmet Pizza Bar,215R Upper Thomson Road Singapore 574349 Singapore,2.5,6,$$,"['Pizza', 'Food Delivery Services']",103.8358307,1.34182,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT
Barber Shop by Timbre,1 Old Parliament Lane Singapore 179429 Singapore,4.0,2,,"['Bars', 'Pizza', 'Music Venues']",103.8513107,1.28914,DOWNTOWN CORE,CITY HALL
Teh Tahrik,22 Baghdad Street Singapore 199661 Singapore,5.0,1,,['Pizza'],103.859787,1.3011301,ROCHOR,KAMPONG GLAM
Ergo Sum,13 Duxton Hill Singapore 089597 Singapore,5.0,1,$$,"['Bars', 'Pizza']",103.84263,1.2791999,OUTRAM,CHINATOWN
PS Cafe,1 Fullerton Rd #02-03B /04 One Fullerton Singapore 049213 Singapore,4.5,3,,['Pizza'],103.8540699,1.286025308,DOWNTOWN CORE,CLIFFORD PIER
Proofer,Choon Guan St #B2-02 Singapore 078881 Singapore,4.0,2,,"['Pizza', 'Bakeries']",103.84582,1.27624,DOWNTOWN CORE,TANJONG PAGAR
7 Inch Squared Pizza,"70 Anson Rd #01-02, Hub Synergy Building Singapore 079905 Singapore",5.0,1,,"['Salad', 'Pizza']",103.8446842,1.273762066,DOWNTOWN CORE,ANSON
The Bakery By Woodlands Sourdough,10 Jln Serene #01-05 Singapore 258748 Singapore,5.0,1,,"['Bakeries', 'Pizza']",103.81371,1.32257,TANGLIN,TYERSALL
Peperoni Pizzeria,7 Binjai Park Singapore 589821 Singapore,3.5,3,$$,['Pizza'],103.7868871,1.33616123,BUKIT TIMAH,SWISS CLUB
Pezzo,80 Marine Parade Rd #03-30C Singapore 449269 Singapore,5.0,1,,['Pizza'],103.90517,1.30107,MARINE PARADE,MARINE PARADE
Trattoria Pizzeria Cugini,87 Club Street #01-01 Singapore 069455 Singapore,3.0,3,,['Pizza'],103.8457489,1.28161,OUTRAM,CHINATOWN
Papa John's,4 Hillview Rd Singapore Singapore 669320 Singapore,5.0,1,$,['Pizza'],103.764487,1.36292518,BUKIT BATOK,HILLVIEW
Pizza Hut,No. 6 Raffles Boulevard #03-211 Singapore 039594 Singapore,3.0,3,$$,['Pizza'],103.8578,1.29122,DOWNTOWN CORE,MARINA CENTRE
Blend It Up,325 Upper Paya Lebar Rd Quermoy Building Singapore 534946 Singapore,4.0,1,,"['Pizza', 'Gelato', 'Waffles']",103.88153,1.34502,SERANGOON,UPPER PAYA LEBAR
DePizza,35A Boat Quay Singapore 049824 Singapore,4.0,1,,['Pizza'],103.84967,1.28628,SINGAPORE RIVER,BOAT QUAY
PizzaExpress,5 Straits View #01-20/21 Marina One Singapore 018935 Singapore,4.0,1,,['Pizza'],103.85291,1.2773,DOWNTOWN CORE,CENTRAL SUBZONE
"Cali ""Cafe &amp; Bar""",31 Rochester Dr #01-01 The Rochester Singapore 138637 Singapore,3.5,2,,"['Salad', 'Soup', 'Pizza']",103.78885,1.3050307,QUEENSTOWN,ONE NORTH
Proofer Bakery &amp; Pizzeria,Paya Lebar Square #B1-10 Singapore 409051 Singapore,4.0,1,,"['Bakeries', 'Pizza']",103.8850479,1.33887,TOA PAYOH,JOO SENG
Tepastry,"121 Meyer Rd #01-07, The Makena Condo Singapore 437932 Singapore",4.0,1,,['Pizza'],103.89443,1.29769,MARINE PARADE,MOUNTBATTEN
Jumping Jack,1 Sengkang Square #04-07 Compass One Singapore 545078 Singapore,4.0,1,,"['Pizza', 'Steakhouses']",103.8951147,1.392426837,SENGKANG,SENGKANG TOWN CENTRE
Pizzaria Creation,936 East Coast Road LTN Food Village Singapore 459129 Singapore,4.0,1,,['Pizza'],103.9323807,1.313094573,BEDOK,FRANKEL
Sarpino's Pizzeria,9 Clover Way Clover Park Singapore 579081 Singapore,2.5,2,$$,['Pizza'],103.842935,1.350012,BISHAN,MARYMOUNT
SandBank,920 East Coast Parkway #01-28/32 Parkland Green Singapore 449875 Singapore,2.5,3,$$,"['Bars', 'Seafood', 'Pizza']",103.90695,1.29963,MARINE PARADE,EAST COAST
Domino's Pizza,Blk 625 Elias Road #01-312 Elias Mall Singapore 510625 Singapore,4.0,1,,"['Pizza', 'Fast Food']",103.9468002,1.377964678,PASIR RIS,PASIR RIS CENTRAL
Canadian 2 for 1 Pizza,10 Kim Keat Road Singapore 328844 Singapore,1.5,3,,"['Pizza', 'Food Delivery Services']",103.8526719,1.3240059,NOVENA,BALESTIER
Canadian 2 For 1 Pizza,168 Punggol Field Punggol Plaza Singapore 820168 Singapore,3.0,3,,"['Food Delivery Services', 'Pizza']",103.9127502,1.3940901,PUNGGOL,PUNGGOL FIELD
Tony's Pizza,"200 Victoria St #01-68A, Bugis Junction Singapore 188021 Singapore",1.5,4,$$$$,['Pizza'],103.8556809,1.298510162,DOWNTOWN CORE,BUGIS
Two Face Pizza &amp; Taproom,56 Eng Hoon Street #01-46 Singapore 160056 Singapore,2.0,2,$$,['Pizza'],103.8340648,1.283863987,BUKIT MERAH,TIONG BAHRU
Crust Gourmet Pizza Bar,myVillage at Serangoon Garden 1 Maju Avenue #B1-23/24 Singapore 556679 Singapore,2.0,2,$$,['Pizza'],103.865262,1.3652169,SERANGOON,SERANGOON GARDEN
Gustoso,Commonwealth Ave City Vibe Singapore Singapore,3.0,1,,['Pizza'],103.7652036,1.315149611,CLEMENTI,CLEMENTI CENTRAL
Bistroquet Pizza and Grill,460 Alexandra Road #02-20 ARC - PSA Building Singapore 119963 Singapore,3.0,1,$$,['Pizza'],103.8007965,1.2740901,QUEENSTOWN,PASIR PANJANG 2
Pizza4u,Blk 109 Clementi Street 11 #01-43 Singapore 120109 Singapore,2.0,2,,['Pizza'],103.7708664,1.32214,CLEMENTI,SUNSET WAY
Canadian 2 for 1 Pizza,918 East Coast Road Singapore 459111 Singapore,3.0,1,,['Pizza'],103.9247513,1.31233,BEDOK,FRANKEL
Pizza Hut,"Blk 451 Clementi Ave 3 #01-309, Clementi Singapore 120451 Singapore",2.0,2,,['Pizza'],103.7656174,1.31262,CLEMENTI,CLEMENTI CENTRAL
Pizza Hut,1 Bukit Batok Central Link West Mall #01-26 Singapore 658713 Singapore,3.0,1,$,['Pizza'],103.7492057,1.349731121,BUKIT BATOK,BUKIT BATOK CENTRAL
Domino's Pizza,943/945 Upper Serangoon Singapore 534711 Singapore,1.5,3,,['Pizza'],103.8628998,1.32166,KALLANG,BENDEMEER
Pizza Hut,"Blk 215, Bedok North Street 1 #01-83 Singapore 460215 Singapore",2.0,2,$$,['Pizza'],103.9334717,1.3260601,BEDOK,BEDOK NORTH
Proofer,10 Tampines Central #B1-30 Singapore 529536 Singapore,3.0,1,,"['Convenience Stores', 'Pizza', 'Bakeries']",103.94503,1.35428,TAMPINES,TAMPINES EAST
Sarpino's Pizzeria,419 Race Course Rd Singapore 218666 Singapore,1.5,2,,['Pizza'],103.857445,1.315774,KALLANG,LAVENDER
Sarpino's Pizzeria,833 Bukit Timah Road #01-04 Royalville Singapore 279887 Singapore,2.0,1,,['Pizza'],103.7943192,1.33154,BUKIT TIMAH,HOLLAND ROAD
Crust,"112 East Coast Rd #B1-18, 112 Katong Singapore 428802 Singapore",1.0,1,,['Pizza'],103.9048309,1.30548,MARINE PARADE,MARINE PARADE
Sarpino's Pizza,161 Bukit Merah Central #01-3713 Singapore 150161 Singapore,1.0,1,,['Pizza'],103.81599,1.284,BUKIT MERAH,BUKIT MERAH
Pizza Hut,1 Sengkang Square #B1-22 Compass Point Shopping Centre Singapore 545078 Singapore,1.0,1,,['Pizza'],103.8950424,1.39205,SENGKANG,SENGKANG TOWN CENTRE
Pizzeria Lucia,430 Upper Changi Rd #01-05 East Village Singapore 486936 Singapore,3.0,2,,['Pizza'],103.91182,1.3187199,BEDOK,FRANKEL
Pizza Hut,11 Tanjong Katong Rd #01-83 Singapore 436950 Singapore,2.0,1,,['Pizza'],103.89445,1.31508,GEYLANG,GEYLANG EAST
Domino's Pizza,71 Killiney Road Singapore 239527 Singapore,1.0,1,$,['Pizza'],103.8393864,1.2987969,RIVER VALLEY,OXLEY
Pizza Express,2 Tampines Central 5 #2-20 Singapore 529509 Singapore,2.0,1,,['Pizza'],103.9440865,1.352554276,TAMPINES,TAMPINES EAST
Canadian 2 For 1 Pizza,501 West Coast Dr Singapore 120501 Singapore,1.0,2,,['Pizza'],103.75872,1.31189,CLEMENTI,CLEMENTI CENTRAL
Domino's Pizza,Blk 218 Bedok North 1 #01-15 Singapore 460218 Singapore,1.0,1,,['Pizza'],103.933686,1.3274919,BEDOK,BEDOK NORTH
Sand Bar Singapore,50 Siloso Beach Walk #01-06 Southern Islands 099000 Singapore,3.0,1,$$,"['Bars', 'Pizza']",103.8163061,1.252105028,SOUTHERN ISLANDS,SENTOSA
Curate,"8 Sentosa Gateway Level 1, The Forum Southern Islands 098269 Singapore",5.0,2,$$$$,['Pop-Up Restaurants'],103.8200508,1.256503803,SOUTHERN ISLANDS,SENTOSA
EAT,"9 Raffles Boulevard #01-91B, Millenia Walk Singapore 039596 Singapore",4.0,1,,['Pop-Up Restaurants'],103.85968,1.2923,DOWNTOWN CORE,MARINA CENTRE
Nando's,68 Orchard Road #04-10/11 Singapore 238839 Singapore,3.5,9,$$,['Portuguese'],103.8449097,1.30048,MUSEUM,DHOBY GHAUT
Nando's,112 East Coast Rd #01-14 112 Katong Singapore 428835 Singapore,3.5,4,,['Portuguese'],103.9048309,1.30548,MARINE PARADE,MARINE PARADE
Nando's,23 Serangoon Central #B1-41 Singapore 556083 Singapore,3.0,3,$$,['Portuguese'],103.8726807,1.35115,SERANGOON,SERANGOON CENTRAL
Nando's,"4 Tampines Central #01-46,  5 Tampines Mall Singapore 528833 Singapore",3.0,3,$$,['Portuguese'],103.9442826,1.352321994,TAMPINES,TAMPINES EAST
Fancy Delight,23 Serangoon Central #03-K21 Nex Singapore 556083 Singapore,3.0,1,,"['Portuguese', 'Bakeries', 'Convenience Stores']",103.8726807,1.35115,SERANGOON,SERANGOON CENTRAL
Buyan Russian Haute Cuisine &amp; Caviar Bar,9/10 Duxton Hill Singapore 089593 Singapore,3.0,5,$$,['Russian'],103.8428116,1.27931,OUTRAM,CHINATOWN
Rasputin,3B River Valley Road #01-07 Clarke Quay Singapore 179021 Singapore,3.0,3,$$,"['Dance Clubs', 'Bars', 'Russian']",103.8454666,1.29037,SINGAPORE RIVER,CLARKE QUAY
Meat And Green,38 Circular Rd Singapore 049394 Singapore,4.5,10,$,"['Salad', 'Sandwiches']",103.849263,1.286635022,SINGAPORE RIVER,BOAT QUAY
The Soup Spoon UNION,Raflles City Shopping Centre 252 North Bridge Road #B1-61 Singapore 179103 Singapore,3.5,20,$,"['Salad', 'Soup', 'Sandwiches']",103.8529465,1.294138274,DOWNTOWN CORE,CITY HALL
Toss &amp; Turn,"2 Orchard Turn #B4-55, Ion Orchard Singapore 238801 Singapore",3.5,18,$,"['Salad', 'Soup']",103.8319412,1.3038952,ORCHARD,BOULEVARD
Demsey House,8d Dempsey Rd Singapore 249672 Singapore,3.0,25,$$$,"['Salad', 'Soup', 'Sandwiches']",103.8093899,1.30343,TANGLIN,RIDOUT
Well Dressed Salad Bar &amp; Café,282 South Bridge Road Singapore 058831 Singapore,4.5,7,$,"['Salad', 'Vegetarian']",103.8449464,1.281644014,OUTRAM,CHINATOWN
Elemen,9 Raffles Boulevard #01-75A/76 Singapore 039596 Singapore,4.5,6,$$$,"['Vegetarian', 'Salad']",103.85968,1.2923,DOWNTOWN CORE,MARINA CENTRE
Salad Stop!,"No 1, Fusionopolis Way #01-03Fusionopolis Connexis Tower Singapore 138632 Singapore",4.0,5,$,['Salad'],103.787663,1.299264078,QUEENSTOWN,ONE NORTH
Astons Specialties,201 Victoria Street #05-08 Bugis Plus Singapore 188067 Singapore,4.0,4,$$,"['Salad', 'Steakhouses']",103.85414,1.29971,ROCHOR,VICTORIA
The Salad Corner,1 Tanjong Pagar Plaza #01-10 Singapore 082001 Singapore,4.5,3,,['Salad'],103.84272,1.27484,OUTRAM,CHINATOWN
The Rabbit Hole,One Raffles Pl #04-30 Singapore 048616 Singapore,4.5,3,,"['Salad', 'Coffee &amp; Tea', 'Juice Bars &amp; Smoothies']",103.8510284,1.28433,DOWNTOWN CORE,RAFFLES PLACE
Salads &amp; Wraps,"Icon Village, 12 Gopeng Street #01-86/87 Singapore 078877 Singapore",3.5,7,,['Salad'],103.8443819,1.275286853,DOWNTOWN CORE,TANJONG PAGAR
Salad Stop!,One Raffles Link Mall #B1-13 Singapore 039393 Singapore,4.0,4,$$,['Salad'],103.855644,1.292057267,DOWNTOWN CORE,MARINA CENTRE
Simply Wrapps,"68 Orchard Rd #B2-26, Plaza Singapura Singapore 238839 Singapore",4.5,2,,['Salad'],103.8458949,1.298986132,MUSEUM,DHOBY GHAUT
;D Happy Factory,76 Boat Quay Singapore 049864 Singapore,4.5,2,,"['Bars', 'Salad', 'Singaporean']",103.8492,1.28823,SINGAPORE RIVER,BOAT QUAY
The Daily Cut,1 Fusionopolis Pl #01-28 Singapore 138522 Singapore,4.0,3,,['Salad'],103.7884403,1.299810364,QUEENSTOWN,ONE NORTH
The Salad Shop,"80 Raffles Place #01-20, UOB Plaza 2 Singapore 048624 Singapore",3.0,5,$,"['Street Vendors', 'Salad']",103.8506591,1.285410567,DOWNTOWN CORE,RAFFLES PLACE
MUNCH Saladsmith,8A Marina Boulevard #B2-19 Marina Bay Link Mall Singapore 039393 Singapore,3.0,5,,"['Salad', 'Vegetarian', 'Sandwiches']",103.855041,1.281302,DOWNTOWN CORE,CENTRAL SUBZONE
Onaka,44 Rochester Park Singapore 139248 Singapore,4.5,2,,['Salad'],103.78582,1.30459,QUEENSTOWN,DOVER
Souperstar,7 Wallich St #B2-31 Singapore 078884 Singapore,4.0,3,,"['Soup', 'Sandwiches', 'Salad']",103.84509,1.27679,DOWNTOWN CORE,TANJONG PAGAR
Sumo Salad,"200 Holland Ave #B1-11, Holland Village MRT Singapore 278995 Singapore",3.5,3,$,"['Fast Food', 'Salad']",103.7958127,1.311137744,QUEENSTOWN,HOLLAND DRIVE
Omnivore,"30 Raffles Pl Basement 1, Chevron House Singapore 039803 Singapore",3.5,3,$$,"['Salad', 'Fast Food']",103.8519872,1.284269574,DOWNTOWN CORE,RAFFLES PLACE
Munch,10 Sinaran Drive #02-01/02/95/96 Singapore 307506 Singapore,3.5,3,$$,"['Salad', 'Fast Food']",103.8439977,1.321300599,NOVENA,BALESTIER
Salad Stop!,30 Raffles Place 01-36 Chevron House Singapore 048622 Singapore,3.0,4,$,"['Salad', 'Do-It-Yourself Food']",103.8518219,1.28414,DOWNTOWN CORE,RAFFLES PLACE
Fresh+,"8 Marina View Food Garden, Asia Square Singapore 018960 Singapore",4.0,2,$,['Salad'],103.8515091,1.2787242,DOWNTOWN CORE,CENTRAL SUBZONE
Salad Stop,270 Orchard Road Takashimaya Food Court Singapore 238857 Singapore,4.0,2,,"['Salad', 'Soup']",103.8417772,1.301210829,ORCHARD,SOMERSET
MUNCH Saladsmith,"16 Enggor St #01-10, Icon Village Singapore 079717 Singapore",4.0,2,,"['Salad', 'Juice Bars &amp; Smoothies', 'Sandwiches']",103.8444894,1.274176591,DOWNTOWN CORE,ANSON
Greenwitch - Plaza 8,1 Changi Business Park Crescent Plaza 8 Singapore 486025 Singapore,4.0,2,$,"['Salad', 'Sandwiches']",103.9654999,1.33325,TAMPINES,XILIN
Simply Wrapps,"Income at Raffles 16 Collyer Quay, Unit#01-16/17 Singapore 049318 Singapore",5.0,1,,"['Salad', 'Sandwiches']",103.85229,1.28387,DOWNTOWN CORE,RAFFLES PLACE
Greenwitch,"1 Fusionopolis Walk #01-12, Solaris Singapore 138628 Singapore",5.0,1,,"['Salad', 'Fast Food', 'Vegetarian']",103.7902325,1.298497482,QUEENSTOWN,ONE NORTH
Poke Doke,9 Raffles Blvd #01-95 Singapore 039596 Singapore,5.0,1,,['Salad'],103.859751,1.293802258,DOWNTOWN CORE,MARINA CENTRE
Haakon Superfoods and Juice,118 Holland Avenue #01-03 Raffles Holland V Singapore 278997 Singapore,3.0,4,,"['Salad', 'Juice Bars &amp; Smoothies']",103.7960192,1.310585689,BUKIT TIMAH,LEEDON PARK
The Rotisserie,"Marina Bay Link Mall, Tower 3 12 Marina Boulevard, #02-06 Singapore 018982 Singapore",3.0,3,$$,['Salad'],103.8633728,1.279114317,MARINA SOUTH,MARINA SOUTH
Souper Sarnies,1 Tras Link #01-07 Singapore 078867 Singapore,3.5,2,,"['Salad', 'Sandwiches']",103.8435296,1.277004727,OUTRAM,CHINATOWN
Juice and Tea,11 Jalan Tan Tock Seng #01-02 Singapore 308433 Singapore,4.0,1,$,"['Salad', 'Coffee &amp; Tea', 'Juice Bars &amp; Smoothies']",103.8456573,1.32153,NOVENA,MOULMEIN
Salad Shop,79 Anson Singapore 079906 Singapore,3.5,2,,['Salad'],103.8454798,1.273853371,DOWNTOWN CORE,ANSON
NGreen,11 Collyer Quay #01-27 Singapore 049317 Singapore,4.0,1,,"['Juice Bars &amp; Smoothies', 'Salad', 'Acai Bowls']",103.85214,1.28362,DOWNTOWN CORE,RAFFLES PLACE
MUNCH Saladsmith,"No.1, Raffles Place #B1-16 Singapore 048616 Singapore",2.5,3,$,"['Salad', 'Juice Bars &amp; Smoothies', 'Sandwiches']",103.8510284,1.28433,DOWNTOWN CORE,RAFFLES PLACE
Sun Moon,371 Beach Road Singapore 199597 Singapore,4.0,1,,['Salad'],103.8624725,1.3021801,KALLANG,CRAWFORD
SumoSalad,"25 Church St #01-01, Capital Square Three Singapore 049482 Singapore",4.0,1,,['Salad'],103.844095,1.286062223,OUTRAM,PEARL'S HILL
The Soup Spoon,"302 Tiong Bahru Road, Tiong Bahru Plaza Level 1 Unit 55 Singapore 168732 Singapore",3.0,2,$,"['Salad', 'Soup']",103.8272062,1.286508735,BUKIT MERAH,TIONG BAHRU STATION
Maki-San,9 Bishan Pl #02-27A Singapore 579837 Singapore,4.0,1,,"['Sushi Bars', 'Salad']",103.84873,1.35049,BISHAN,BISHAN EAST
Tossz Salads,100 Tras Street #01-11 Singapore 079027 Singapore,4.0,1,,['Salad'],103.8434982,1.27527,DOWNTOWN CORE,ANSON
ForFun Salad,"60 Paya Lebar Rd #01-49, Paya Lebar Square Singapore 409051 Singapore",4.0,1,,"['Salad', 'Juice Bars &amp; Smoothies']",103.8922055,1.317511,GEYLANG,GEYLANG EAST
Omnivore @ The Sail,2 Marina Blvd #B1-08 Singapore 018987 Singapore,4.0,1,$$,"['Salad', 'Fast Food']",103.85261,1.28081,DOWNTOWN CORE,CENTRAL SUBZONE
Sumo Salad,1 Shenton Way Ste B3-52 Singapore 068803 Singapore,3.0,2,,['Salad'],103.8504868,1.27926,DOWNTOWN CORE,CECIL
Green Croft,"1 Fusionopolis Pl #01-32-33, Galaxis Singapore 138522 Singapore",4.0,1,,['Salad'],103.78787,1.30021,QUEENSTOWN,ONE NORTH
MUNCH Saladsmith,North Bridge Rd Funan Digitalife Mall #01-14 Singapore 179097 Singapore,3.0,2,,"['Salad', 'Sandwiches', 'Juice Bars &amp; Smoothies']",103.8503269,1.29140647,DOWNTOWN CORE,CITY HALL
Green Bites,"50 Market St #03-33, Golden Shoe Carpark Singapore 048940 Singapore",4.0,1,,"['Salad', 'Hawker Centre']",103.8500671,1.28386,DOWNTOWN CORE,RAFFLES PLACE
The Fruit Basket,51 Telok Ayer Street #01-06A China Square Food Centre Singapore 048441 Singapore,4.0,1,,['Salad'],103.8492584,1.28286,DOWNTOWN CORE,RAFFLES PLACE
Salad Stop!,9 North Buona Vista Rd Metropolis Singapore 138588 Singapore,4.0,1,,['Salad'],103.791687,1.3097301,QUEENSTOWN,HOLLAND DRIVE
A Poke Theory,5 Straits View #B2-52 Marina One The Heart Singapore 018935 Singapore,4.0,1,,"['Salad', 'Juice Bars &amp; Smoothies']",103.85291,1.2773,DOWNTOWN CORE,CENTRAL SUBZONE
Fresh+,39 Robinson Road Singapore 068911 Singapore,3.5,2,,['Salad'],103.8495178,1.27959,DOWNTOWN CORE,CECIL
The Green Bar,460 Alexandra Road Singapore 119963 Singapore,4.0,1,,['Salad'],103.8015935,1.273644,QUEENSTOWN,PASIR PANJANG 2
Sumo Salad,"1 Fusionopolis Link #01-03, Nexus@One North Singapore Singapore",5.0,1,,['Salad'],103.7896711,1.299057684,QUEENSTOWN,ONE NORTH
Salad Chef,"10 Sinaran Dr #B1-123, Square 2 Shopping Mall Singapore 307506 Singapore",3.0,1,,['Salad'],103.8443459,1.320815619,NOVENA,MOULMEIN
SaladStop,1 Kim Seng Promenade #01-21A Singapore 237994 Singapore,3.0,1,$$,['Salad'],103.8314972,1.29414,SINGAPORE RIVER,ROBERTSON QUAY
Jar'd by Sarnies,One Raffles Pl B1-38 Tower 1 Singapore 048616 Singapore,3.0,1,,"['Salad', 'Coffee &amp; Tea']",103.85103,1.28433,DOWNTOWN CORE,RAFFLES PLACE
Salads &amp; Wraps,178 Orchard Road #01-112 Singapore 238845 Singapore,2.0,2,,['Salad'],103.8391464,1.3013458,ORCHARD,SOMERSET
Happy Salad,80 Anson Road Fuji Xerox Singapore 079907 Singapore,3.0,1,,['Salad'],103.8435974,1.27315,DOWNTOWN CORE,ANSON
Sumo Salad @ VivoCity,"1 HarbourFront Walk #B2-K17, VivoCity Singapore 098585 Singapore",3.0,1,,['Salad'],103.8220673,1.26431,BUKIT MERAH,MARITIME SQUARE
The Salad Corner,50 Market St #01-10 Golden Shoe 048940 Singapore,4.0,1,,['Salad'],103.8503285,1.28394534,DOWNTOWN CORE,RAFFLES PLACE
Swag,1 Irving Pl #01-26 Singapore Singapore,2.0,1,,"['Salad', 'Fast Food']",103.8859787,1.3361599,TOA PAYOH,JOO SENG
The Green Bar,16 Collyer Quay #01-16/17 Hitachi Tower Singapore 049318 Singapore,2.0,1,,"['Salad', 'Sandwiches']",103.8537598,1.285292579,DOWNTOWN CORE,CLIFFORD PIER
Salads &amp; Wraps,138 Cecil St #01-02 Cecil Ct Singapore 069538 Singapore,2.0,1,,['Salad'],103.8489532,1.2807,DOWNTOWN CORE,CECIL
The Lawn,"8 Shenton Way #B1-11, AXA Tower Singapore 068811 Singapore",5.0,1,,['Salad'],103.8471985,1.27575,DOWNTOWN CORE,TANJONG PAGAR
168 Western Food,168 Bedok South Avenue 3 Singapore 460168 Singapore,4.0,2,,['Salad'],103.9445477,1.320116951,BEDOK,BEDOK SOUTH
QUICK Bites Stall,"Singapore Institute of Management HQ, 461 Clementi Road Block A, Level 3 Singapore 599491 Singapore",1.0,1,$,"['Salad', 'Coffee &amp; Tea', 'Sandwiches']",103.7763138,1.32977,BUKIT TIMAH,ANAK BUKIT
Brawn &amp; Brains Coffee,100 Guillemard Rd #01-02 Singapore 399718 Singapore,4.0,26,$$,"['Coffee &amp; Tea', 'Sandwiches']",103.881833,1.310077,GEYLANG,ALJUNIED
Bread &amp; Hearth,18 Keong Saik Rd Singapore 089125 Singapore,4.0,14,$$,"['Coffee &amp; Tea', 'Bakeries', 'Sandwiches']",103.84152,1.27977,OUTRAM,CHINATOWN
Plain Vanilla Bakery,1D Yong Siak St Tiong Bahru Estate Singapore 168641 Singapore,3.5,18,$,"['Bakeries', 'Cupcakes', 'Sandwiches']",103.8304909,1.282424098,BUKIT MERAH,TIONG BAHRU
